datetime, time (s), time (hms), active_status, active_dist (mi), active_time (s), pause_time (s), stride_pace (mi/min), step_rate (s/min), stride_length (ft), contact_time (ms), braking_gs, impact_gs, footstrike_type, max_pronation_vel, pronation_fs_mp, pronation_mp_to,stance_fs_mp, stance_mp_to 
datetime, , , , , , , power, cadence, , , , , , , , , , , 
2015-12-27 11:29:18.227, 3558.227, 00:59:18.227, 6, 7.1102, 3326.7, 227.6, 7.124, 172.662, 8.585, 272.0, 7.832, 8.961, 3.0, 626.404, -17.567, -9.817, 17.404, 77.906
2015-12-27 11:29:18.922, 3558.922, 00:59:18.922, 6, 7.1118, 3327.4, 227.6, 7.215, 174.165, 8.403, 271.0, 8.207, 6.555, 4.0, 792.603, -14.547, -11.036, 16.459, 79.579
2015-12-27 11:29:19.611, 3559.611, 00:59:19.611, 6, 7.1134, 3328.1, 227.6, 7.469, 175.439, 8.058, 297.0, 11.379, 12.492, 1.0, 510.559, -15.38, -11.574, 22.697, 81.433
2015-12-27 11:29:20.295, 3560.295, 00:59:20.295, 6, 7.1150, 3328.8, 227.6, 7.166, 174.165, 8.461, 272.0, 7.691, 4.445, 6.0, 779.114, -14.869, -12.582, 13.841, 80.781
2015-12-27 11:29:20.984, 3560.984, 00:59:20.984, 6, 7.1165, 3329.4, 227.6, 7.184, 176.73, 8.317, 267.0, 8.18, 11.418, 7.0, 713.562, -12.588, -14.284, 11.654, 81.981
2015-12-27 11:29:21.663, 3561.663, 00:59:21.663, 6, 7.1181, 3330.1, 227.6, 7.241, 174.165, 8.374, 281.0, 7.484, 3.98, 5.0, 715.759, -18.235, -13.338, 14.553, 82.317
2015-12-27 11:29:22.352, 3562.352, 00:59:22.352, 6, 7.1197, 3330.8, 227.6, 7.444, 171.429, 8.275, 286.0, 7.57, 9.016, 4.0, 631.775, -17.716, -9.848, 16.981, 79.662
2015-12-27 11:29:23.052, 3563.052, 00:59:23.052, 6, 7.1212, 3331.5, 227.6, 7.43, 172.911, 8.219, 287.0, 7.668, 12.551, 2.0, 651.367, -18.071, -10.73, 18.922, 77.919
2015-12-27 11:29:23.746, 3563.746, 00:59:23.746, 6, 7.1227, 3332.2, 227.6, 7.368, 175.439, 8.169, 272.0, 7.617, 8.418, 4.0, 682.129, -17.054, -10.335, 16.736, 76.57
2015-12-27 11:29:24.430, 3564.43, 00:59:24.430, 6, 7.1243, 3332.9, 227.6, 7.559, 175.439, 7.963, 277.0, 7.527, 12.316, 4.0, 461.243, -13.312, 5.012, 16.29, 78.944
2015-12-27 11:29:25.114, 3565.114, 00:59:25.114, 6, 7.1260, 3333.6, 227.6, 6.875, 173.913, 8.832, 282.0, 7.707, 7.648, 1.0, 674.5, -15.063, -10.204, 26.773, 90.0
2015-12-27 11:29:25.804, 3565.804, 00:59:25.804, 6, 7.1277, 3334.3, 227.6, 6.95, 174.165, 8.724, 261.0, 7.199, 3.07, 3.0, 897.522, -13.43, -12.724, 17.393, 90.261
2015-12-27 11:29:26.493, 3566.493, 00:59:26.493, 6, 7.1293, 3334.9, 227.6, 6.858, 176.73, 8.713, 262.0, 7.855, 2.723, 1.0, 855.408, -13.875, -8.773, 21.363, 88.143
2015-12-27 11:29:27.172, 3567.172, 00:59:27.172, 6, 7.1309, 3335.6, 227.6, 7.054, 176.73, 8.471, 272.0, 8.668, 4.391, 1.0, 784.851, -14.513, -11.544, 23.433, 89.842
2015-12-27 11:29:27.851, 3567.851, 00:59:27.851, 6, 7.1326, 3336.3, 227.6, 6.836, 174.165, 8.87, 277.0, 8.578, 7.816, 1.0, 730.469, -10.32, -14.145, 22.757, 90.438
2015-12-27 11:29:28.540, 3568.54, 00:59:28.540, 6, 7.1343, 3337.0, 227.6, 6.973, 171.674, 8.822, 282.0, 8.895, 8.172, 1.0, 747.253, -9.901, -12.78, 21.166, 89.43
2015-12-27 11:29:29.239, 3569.239, 00:59:29.239, 6, 7.1359, 3337.7, 227.6, 6.948, 175.182, 8.676, 271.0, 8.52, 6.719, 4.0, 705.017, -12.332, -13.172, 16.072, 89.287
2015-12-27 11:29:29.924, 3569.924, 00:59:29.924, 6, 7.1375, 3338.4, 227.6, 7.156, 174.165, 8.473, 266.0, 7.41, 8.156, 1.0, 773.071, -15.114, -7.616, 20.749, 82.064
2015-12-27 11:29:30.613, 3570.613, 00:59:30.613, 6, 7.1391, 3339.1, 227.6, 6.962, 175.439, 8.646, 277.0, 7.281, 3.344, 2.0, 846.497, -12.756, -13.025, 18.881, 87.718
2015-12-27 11:29:31.297, 3571.297, 00:59:31.297, 6, 7.1407, 3339.8, 227.6, 7.386, 171.674, 8.328, 287.0, 7.473, 15.777, 1.0, 612.366, -15.631, -8.731, 24.212, 84.159
2015-12-27 11:29:31.996, 3571.996, 00:59:31.996, 6, 7.1423, 3340.5, 227.6, 7.108, 174.165, 8.53, 287.0, 7.344, 7.68, 1.0, 704.529, -17.596, -9.081, 23.354, 85.548
2015-12-27 11:29:32.685, 3572.685, 00:59:32.685, 6, 7.1439, 3341.1, 227.6, 7.083, 173.913, 8.573, 281.0, 9.383, 10.762, 1.0, 652.588, -11.366, -13.238, 21.62, 87.877
2015-12-27 11:29:33.375, 3573.375, 00:59:33.375, 6, 7.1455, 3341.8, 227.6, 7.2, 176.73, 8.299, 282.0, 7.289, 8.898, 1.0, 763.977, -17.098, -9.697, 26.115, 85.496
2015-12-27 11:29:34.054, 3574.054, 00:59:34.054, 6, 7.1472, 3342.5, 227.6, 6.841, 179.372, 8.606, 266.0, 8.793, 13.203, 3.0, 842.773, -13.423, -16.117, 17.915, 88.681
2015-12-27 11:29:34.723, 3574.723, 00:59:34.723, 6, 7.1488, 3343.2, 227.6, 6.856, 178.042, 8.651, 272.0, 7.445, 4.715, 1.0, 949.89, -11.068, -13.127, 22.689, 87.977
2015-12-27 11:29:35.397, 3575.397, 00:59:35.397, 6, 7.1504, 3343.8, 227.6, 6.746, 178.042, 8.792, 277.0, 8.867, 8.547, 2.0, 786.377, -11.026, -16.425, 20.389, 90.521
2015-12-27 11:29:36.071, 3576.071, 00:59:36.071, 6, 7.1520, 3344.5, 227.6, 7.268, 172.911, 8.402, 277.0, 7.805, 13.363, 2.0, 671.875, -18.463, -10.939, 19.972, 84.09
2015-12-27 11:29:36.765, 3576.765, 00:59:36.765, 6, 7.1536, 3345.2, 227.6, 7.104, 175.439, 8.473, 282.0, 7.59, 8.41, 1.0, 780.029, -16.5, -11.525, 20.545, 83.701
2015-12-27 11:29:37.449, 3577.449, 00:59:37.449, 6, 7.1552, 3345.9, 227.6, 7.424, 174.165, 8.168, 277.0, 7.129, 4.398, 1.0, 895.264, -15.736, -10.98, 23.068, 85.464
2015-12-27 11:29:38.138, 3578.138, 00:59:38.138, 6, 7.1567, 3346.6, 227.6, 7.315, 176.471, 8.181, 276.0, 9.703, 9.086, 1.0, 873.474, -16.904, -12.099, 21.754, 83.279
2015-12-27 11:29:38.818, 3578.818, 00:59:38.818, 6, 7.1583, 3347.3, 227.6, 7.244, 174.165, 8.369, 276.0, 7.277, 7.555, 1.0, 774.658, -16.931, -11.058, 24.583, 80.68
2015-12-27 11:29:39.507, 3579.507, 00:59:39.507, 6, 7.1599, 3348.0, 227.6, 7.21, 174.165, 8.409, 277.0, 7.547, 9.988, 1.0, 747.192, -14.886, -13.86, 20.708, 85.221
2015-12-27 11:29:40.196, 3580.196, 00:59:40.196, 6, 7.1615, 3348.6, 227.6, 7.137, 175.439, 8.434, 272.0, 7.207, 3.777, 2.0, 888.855, -14.27, -13.477, 20.16, 83.05
2015-12-27 11:29:40.880, 3580.88, 00:59:40.880, 6, 7.1630, 3349.3, 227.6, 7.349, 178.042, 8.07, 257.0, 8.918, 15.191, 4.0, 687.805, -17.887, -8.761, 16.7, 81.568
2015-12-27 11:29:41.554, 3581.554, 00:59:41.554, 6, 7.1646, 3350.0, 227.6, 7.206, 175.439, 8.354, 272.0, 9.094, 14.938, 2.0, 664.124, -13.82, -15.978, 18.897, 84.157
2015-12-27 11:29:42.238, 3582.238, 00:59:42.238, 6, 7.1662, 3350.7, 227.6, 7.244, 176.73, 8.249, 277.0, 7.285, 15.895, 1.0, 619.934, -19.734, -10.792, 23.15, 82.404
2015-12-27 11:29:42.917, 3582.917, 00:59:42.917, 6, 7.1677, 3351.4, 227.6, 7.312, 177.778, 8.124, 266.0, 7.48, 4.902, 4.0, 854.37, -17.63, -12.058, 16.779, 81.998
2015-12-27 11:29:43.592, 3583.592, 00:59:43.592, 6, 7.1692, 3352.0, 227.6, 7.346, 178.042, 8.074, 271.0, 7.684, 12.945, 1.0, 708.801, -20.997, -10.036, 21.365, 80.117
2015-12-27 11:29:44.266, 3584.266, 00:59:44.266, 6, 7.1708, 3352.7, 227.6, 7.409, 176.73, 8.064, 272.0, 7.543, 7.27, 2.0, 689.819, -18.747, -9.135, 19.592, 78.134
2015-12-27 11:29:44.945, 3584.945, 00:59:44.945, 6, 7.1723, 3353.4, 227.6, 7.257, 178.042, 8.173, 277.0, 7.891, 6.625, 2.0, 738.892, -18.788, -14.208, 20.124, 81.192
2015-12-27 11:29:45.619, 3585.619, 00:59:45.619, 6, 7.1738, 3354.1, 227.6, 7.369, 179.372, 7.989, 252.0, 8.605, 13.965, 5.0, 864.563, -20.833, -9.534, 14.231, 79.322
2015-12-27 11:29:46.288, 3586.288, 00:59:46.288, 6, 7.1753, 3354.7, 227.6, 7.528, 175.439, 7.996, 282.0, 7.68, 15.754, 1.0, 632.385, -19.056, -12.584, 22.938, 80.167
2015-12-27 11:29:46.972, 3586.972, 00:59:46.972, 6, 7.1768, 3355.4, 227.6, 7.449, 175.439, 8.08, 267.0, 8.363, 11.637, 2.0, 736.938, -16.775, -14.954, 19.692, 77.939
2015-12-27 11:29:47.656, 3587.656, 00:59:47.656, 6, 7.1784, 3356.1, 227.6, 7.313, 179.372, 8.05, 261.0, 7.43, 6.727, 2.0, 848.267, -15.441, -13.416, 19.291, 78.775
2015-12-27 11:29:48.325, 3588.325, 00:59:48.325, 6, 7.1799, 3356.8, 227.6, 7.177, 176.73, 8.325, 266.0, 8.148, 10.25, 5.0, 705.872, -12.696, -15.701, 15.439, 83.611
2015-12-27 11:29:49.004, 3589.004, 00:59:49.004, 6, 7.1815, 3357.4, 227.6, 7.364, 177.778, 8.066, 271.0, 7.531, 10.059, 3.0, 735.474, -15.471, -13.075, 18.015, 79.354
2015-12-27 11:29:49.679, 3589.679, 00:59:49.679, 6, 7.1829, 3358.1, 227.6, 7.622, 176.73, 7.839, 266.0, 7.863, 15.133, 4.0, 722.595, -16.128, -10.063, 15.804, 78.157
2015-12-27 11:29:50.358, 3590.358, 00:59:50.358, 6, 7.1845, 3358.8, 227.6, 7.476, 178.042, 7.934, 282.0, 7.75, 12.855, 5.0, 657.043, -16.085, -12.967, 15.129, 80.985
2015-12-27 11:29:51.032, 3591.032, 00:59:51.032, 6, 7.1861, 3359.5, 227.6, 7.101, 176.73, 8.415, 282.0, 8.133, 5.176, 8.0, 691.345, -13.463, -17.048, 10.398, 86.359
2015-12-27 11:29:51.711, 3591.711, 00:59:51.711, 6, 7.1876, 3360.2, 227.6, 7.249, 178.042, 8.183, 282.0, 7.723, 14.715, 3.0, 618.53, -15.91, -15.062, 18.748, 81.101
2015-12-27 11:29:52.385, 3592.385, 00:59:52.385, 6, 7.1892, 3360.8, 227.6, 7.115, 179.372, 8.274, 267.0, 8.016, 11.391, 5.0, 601.501, -15.715, -13.23, 14.408, 80.213
2015-12-27 11:29:53.054, 3593.054, 00:59:53.054, 6, 7.1908, 3361.5, 227.6, 7.185, 178.042, 8.254, 277.0, 8.516, 12.426, 4.0, 629.211, -18.004, -12.745, 16.836, 81.153
2015-12-27 11:29:53.728, 3593.728, 00:59:53.728, 6, 7.1924, 3362.2, 227.6, 7.058, 178.042, 8.403, 257.0, 8.082, 4.512, 6.0, 688.293, -17.857, -11.928, 13.423, 77.374
2015-12-27 11:29:54.402, 3594.402, 00:59:54.402, 6, 7.1940, 3362.8, 227.6, 6.939, 179.372, 8.485, 277.0, 7.633, 7.602, 4.0, 707.275, -17.833, -13.691, 15.76, 83.003
2015-12-27 11:29:55.071, 3595.071, 00:59:55.071, 6, 7.1955, 3363.5, 227.6, 7.007, 182.094, 8.277, 271.0, 8.18, 11.633, 3.0, 538.269, -17.835, -13.077, 17.347, 82.599
2015-12-27 11:29:55.730, 3595.73, 00:59:55.730, 6, 7.1971, 3364.2, 227.6, 6.996, 179.372, 8.415, 267.0, 8.023, 10.691, 4.0, 690.002, -11.552, -15.107, 16.7, 82.143
2015-12-27 11:29:56.399, 3596.399, 00:59:56.399, 6, 7.1987, 3364.8, 227.6, 7.195, 179.372, 8.182, 276.0, 7.75, 12.113, 2.0, 541.321, -16.557, -10.425, 19.172, 79.834
2015-12-27 11:29:57.068, 3597.068, 00:59:57.068, 6, 7.2003, 3365.5, 227.6, 7.031, 177.778, 8.448, 276.0, 7.797, 14.891, 6.0, 586.548, -10.935, -15.047, 13.73, 83.698
2015-12-27 11:29:57.743, 3597.743, 00:59:57.743, 6, 7.2019, 3366.2, 227.6, 7.144, 178.042, 8.303, 266.0, 7.742, 6.922, 4.0, 576.477, -17.4, -10.278, 16.599, 78.949
2015-12-27 11:29:58.417, 3598.417, 00:59:58.417, 6, 7.2035, 3366.9, 227.6, 6.964, 178.042, 8.516, 277.0, 7.891, 8.453, 4.0, 633.911, -12.222, -16.628, 15.701, 84.831
2015-12-27 11:29:59.091, 3599.091, 00:59:59.091, 6, 7.2051, 3367.5, 227.6, 6.886, 180.723, 8.486, 277.0, 7.605, 8.363, 6.0, 669.006, -11.611, -15.685, 12.944, 84.125
2015-12-27 11:29:59.755, 3599.755, 00:59:59.755, 6, 7.2066, 3368.2, 227.6, 7.202, 176.73, 8.297, 262.0, 8.336, 13.48, 7.0, 647.583, -17.775, -11.558, 12.018, 78.793
2015-12-27 11:30:00.434, 3600.434, 01:00:00.434, 6, 7.2082, 3368.9, 227.6, 7.024, 178.042, 8.444, 272.0, 7.895, 14.762, 8.0, 634.888, -17.569, -13.671, 10.565, 82.253
2015-12-27 11:30:01.108, 3601.108, 01:00:01.108, 6, 7.2098, 3369.6, 227.6, 7.181, 176.73, 8.321, 277.0, 8.813, 12.75, 7.0, 731.262, -16.311, -15.455, 12.061, 82.603
2015-12-27 11:30:01.787, 3601.787, 01:00:01.787, 6, 7.2114, 3370.2, 227.6, 7.125, 176.73, 8.387, 267.0, 7.809, 3.0, 5.0, 684.082, -17.683, -10.354, 13.974, 78.561
2015-12-27 11:30:02.466, 3602.466, 01:00:02.466, 6, 7.2130, 3370.9, 227.6, 7.035, 178.042, 8.431, 272.0, 8.051, 11.059, 7.0, 554.321, -16.792, -13.047, 11.287, 81.861
2015-12-27 11:30:03.140, 3603.14, 01:00:03.140, 6, 7.2146, 3371.6, 227.6, 7.076, 178.042, 8.383, 256.0, 8.516, 4.641, 8.0, 626.282, -16.682, -12.091, 9.644, 79.426
2015-12-27 11:30:03.814, 3603.814, 01:00:03.814, 6, 7.2162, 3372.3, 227.6, 7.011, 179.372, 8.397, 266.0, 7.816, 4.977, 6.0, 717.102, -16.767, -11.794, 12.404, 79.979
2015-12-27 11:30:04.483, 3604.483, 01:00:04.483, 6, 7.2178, 3372.9, 227.6, 6.899, 180.451, 8.483, 261.0, 7.996, 3.387, 7.0, 713.013, -18.882, -9.48, 11.575, 79.07
2015-12-27 11:30:05.148, 3605.148, 01:00:05.148, 6, 7.2194, 3373.6, 227.6, 6.784, 180.723, 8.613, 256.0, 8.273, 15.75, 8.0, 665.771, -16.392, -11.831, 10.462, 81.045
2015-12-27 11:30:05.812, 3605.812, 01:00:05.812, 6, 7.2210, 3374.3, 227.6, 7.15, 178.042, 8.296, 256.0, 8.609, 7.945, 8.0, 703.369, -18.706, -8.336, 10.331, 75.514
2015-12-27 11:30:06.486, 3606.486, 01:00:06.486, 6, 7.2226, 3374.9, 227.6, 6.962, 180.723, 8.393, 276.0, 7.762, 8.648, 3.0, 519.897, -15.376, -13.537, 18.211, 77.667
2015-12-27 11:30:07.150, 3607.15, 01:00:07.150, 6, 7.2241, 3375.6, 227.6, 6.979, 182.094, 8.309, 272.0, 7.703, 13.207, 9.0, 669.495, -16.818, -11.899, 7.94, 85.522
2015-12-27 11:30:07.809, 3607.809, 01:00:07.809, 6, 7.2257, 3376.2, 227.6, 7.073, 180.723, 8.262, 261.0, 8.25, 3.867, 7.0, 533.936, -18.653, -10.455, 11.845, 78.061
2015-12-27 11:30:08.473, 3608.473, 01:00:08.473, 6, 7.2274, 3376.9, 227.6, 6.872, 182.094, 8.439, 272.0, 7.855, 15.605, 5.0, 630.92, -19.85, -9.904, 14.284, 79.876
2015-12-27 11:30:09.132, 3609.132, 01:00:09.132, 6, 7.2290, 3377.6, 227.6, 6.515, 180.723, 8.969, 266.0, 8.918, 15.277, 7.0, 578.735, -11.874, -16.408, 12.067, 82.182
2015-12-27 11:30:09.796, 3609.796, 01:00:09.796, 6, 7.2307, 3378.2, 227.6, 6.865, 182.094, 8.448, 256.0, 7.797, 14.23, 6.0, 702.637, -18.984, -10.458, 13.634, 77.91
2015-12-27 11:30:10.455, 3610.455, 01:00:10.455, 6, 7.2323, 3378.9, 227.6, 6.554, 180.723, 8.915, 246.0, 8.586, 15.664, 9.0, 907.654, -18.22, -11.816, 8.949, 78.647
2015-12-27 11:30:11.119, 3611.119, 01:00:11.119, 6, 7.2339, 3379.5, 227.6, 6.883, 182.094, 8.426, 267.0, 9.699, 10.055, 8.0, 787.842, -16.028, -13.757, 9.939, 84.971
2015-12-27 11:30:11.778, 3611.778, 01:00:11.778, 6, 7.2355, 3380.2, 227.6, 6.777, 179.372, 8.687, 237.0, 8.648, 10.117, 11.0, 796.875, -16.49, -13.315, 6.131, 78.489
2015-12-27 11:30:12.447, 3612.447, 01:00:12.447, 6, 7.2371, 3380.9, 227.6, 6.831, 186.335, 8.296, 247.0, 7.824, 8.414, 8.0, 896.667, -19.188, -9.771, 10.215, 79.631
2015-12-27 11:30:13.091, 3613.091, 01:00:13.091, 6, 7.2388, 3381.5, 227.6, 6.879, 179.372, 8.558, 247.0, 8.313, 9.672, 10.0, 849.487, -15.535, -13.032, 7.397, 80.579
2015-12-27 11:30:13.760, 3613.76, 01:00:13.760, 6, 7.2404, 3382.2, 227.6, 6.821, 178.042, 8.696, 262.0, 8.281, 3.215, 7.0, 764.343, -13.365, -14.598, 10.906, 80.974
2015-12-27 11:30:14.434, 3614.434, 01:00:14.434, 6, 7.2420, 3382.9, 227.6, 6.992, 178.042, 8.483, 257.0, 7.871, 10.887, 8.0, 726.135, -17.367, -11.64, 10.418, 77.003
2015-12-27 11:30:15.108, 3615.108, 01:00:15.108, 6, 7.2436, 3383.5, 227.6, 7.105, 179.372, 8.287, 267.0, 8.18, 5.555, 8.0, 720.703, -17.29, -12.95, 10.492, 81.928
2015-12-27 11:30:15.777, 3615.777, 01:00:15.777, 6, 7.2452, 3384.2, 227.6, 6.91, 178.042, 8.584, 277.0, 8.41, 10.48, 6.0, 796.082, -10.835, -17.028, 13.471, 80.982
2015-12-27 11:30:16.451, 3616.451, 01:00:16.451, 6, 7.2469, 3384.9, 227.6, 6.775, 178.042, 8.755, 287.0, 9.938, 9.172, 5.0, 796.57, -11.443, -17.615, 14.927, 84.468
2015-12-27 11:30:17.125, 3617.125, 01:00:17.125, 6, 7.2485, 3385.6, 227.6, 6.813, 175.439, 8.835, 287.0, 11.227, 11.277, 3.0, 680.054, -11.831, -11.822, 17.264, 83.84
2015-12-27 11:30:17.809, 3617.809, 01:00:17.809, 6, 7.2501, 3386.3, 227.6, 6.902, 176.73, 8.657, 287.0, 11.469, 13.191, 4.0, 528.32, -11.555, -17.014, 15.58, 85.054
2015-12-27 11:30:18.488, 3618.488, 01:00:18.488, 6, 7.2517, 3386.9, 227.6, 7.408, 173.913, 8.196, 281.0, 8.004, 14.652, 3.0, 545.593, -16.466, -13.568, 18.507, 79.038
2015-12-27 11:30:19.178, 3619.178, 01:00:19.178, 6, 7.2533, 3387.6, 227.6, 6.895, 176.73, 8.666, 276.0, 7.898, 6.449, 5.0, 752.319, -12.274, -16.938, 15.013, 84.607
2015-12-27 11:30:19.857, 3619.857, 01:00:19.857, 6, 7.2549, 3388.3, 227.6, 7.214, 176.73, 8.283, 266.0, 10.766, 12.551, 3.0, 620.178, -15.459, -12.344, 17.776, 78.53
2015-12-27 11:30:20.536, 3620.536, 01:00:20.536, 6, 7.2564, 3389.0, 227.6, 7.355, 176.73, 8.124, 256.0, 11.781, 12.637, 4.0, 615.417, -18.235, -10.454, 16.821, 78.786
2015-12-27 11:30:21.215, 3621.215, 01:00:21.215, 6, 7.2580, 3389.7, 227.6, 7.558, 170.455, 8.197, 267.0, 9.742, 12.918, 3.0, 611.206, -17.128, -10.644, 17.836, 79.441
2015-12-27 11:30:21.919, 3621.919, 01:00:21.919, 6, 7.2595, 3390.4, 227.6, 7.791, 164.384, 8.246, 272.0, 8.41, 4.773, 3.0, 789.49, -16.086, -12.186, 17.754, 79.927
2015-12-27 11:30:22.649, 3622.649, 01:00:22.649, 6, 7.2609, 3391.1, 227.6, 8.106, 166.898, 7.805, 292.0, 11.059, 9.434, 2.0, 1042.969, -12.143, -13.845, 18.966, 82.708
2015-12-27 11:30:23.368, 3623.368, 01:00:23.368, 0, 7.2609, 3391.1, 242.1, 9.54, 163.488, 6.771, 317.0, 10.055, 11.754, 3.0, 806.335, -14.69, -11.407, 18.381, 77.674
2015-12-27 11:30:37.916, 3637.916, 01:00:37.916, 7, 7.2622, 3392.2, 242.1, 15.224, 107.914, 6.428, 699.0, 6.141, 6.457, 8.0, 133.423, 0.562, -22.881, 10.447, 74.735
2015-12-27 11:30:39.028, 3639.028, 01:00:39.028, 7, 7.2635, 3393.1, 242.1, 11.146, 137.931, 6.869, 523.0, 3.578, 9.5, 7.0, 259.399, -10.844, -13.774, 11.637, 79.743
2015-12-27 11:30:39.898, 3639.898, 01:00:39.898, 7, 7.2648, 3393.9, 242.1, 9.302, 155.844, 7.284, 367.0, 9.531, 10.652, 13.0, 189.148, -4.71, -15.981, 3.27, 74.096
2015-12-27 11:30:40.668, 3640.668, 01:00:40.668, 7, 7.2662, 3394.7, 242.1, 9.796, 157.068, 6.863, 352.0, 4.762, 14.852, 7.0, 542.847, -13.145, -12.395, 10.848, 73.285
2015-12-27 11:30:41.432, 3641.432, 01:00:41.432, 7, 7.2675, 3395.4, 242.1, 9.507, 154.839, 7.174, 362.0, 7.602, 14.859, 6.0, 592.834, -13.428, -15.621, 13.083, 74.255
2015-12-27 11:30:42.207, 3642.207, 01:00:42.207, 7, 7.2689, 3396.2, 242.1, 9.351, 152.866, 7.388, 347.0, 5.637, 5.746, 8.0, 632.996, -12.547, -15.734, 9.382, 75.993
2015-12-27 11:30:42.992, 3642.992, 01:00:42.992, 7, 7.2703, 3397.0, 242.1, 9.371, 156.047, 7.221, 367.0, 9.734, 15.082, 4.0, 530.823, -15.498, -9.273, 15.685, 74.095
2015-12-27 11:30:43.761, 3643.761, 01:00:43.761, 7, 7.2716, 3397.8, 242.1, 9.581, 155.844, 7.072, 347.0, 7.523, 10.176, 7.0, 630.493, -12.421, -11.43, 12.242, 73.703
2015-12-27 11:30:44.531, 3644.531, 01:00:44.531, 7, 7.2730, 3398.5, 242.1, 9.449, 154.839, 7.218, 347.0, 8.129, 10.699, 4.0, 533.142, -14.045, -11.476, 15.623, 73.026
2015-12-27 11:30:45.306, 3645.306, 01:00:45.306, 7, 7.2744, 3399.3, 242.1, 9.355, 156.863, 7.196, 342.0, 5.453, 15.379, 7.0, 589.417, -16.045, -11.871, 11.778, 72.93
2015-12-27 11:30:46.071, 3646.071, 01:00:46.071, 7, 7.2758, 3400.1, 242.1, 9.015, 157.068, 7.458, 327.0, 5.18, 15.711, 10.0, 637.39, -15.524, -11.63, 7.014, 75.382
2015-12-27 11:30:46.835, 3646.835, 01:00:46.835, 7, 7.2772, 3400.8, 242.1, 9.198, 158.94, 7.223, 352.0, 10.648, 14.941, 2.0, 470.093, -15.297, -13.898, 18.903, 72.794
2015-12-27 11:30:47.590, 3647.59, 01:00:47.590, 7, 7.2786, 3401.6, 242.1, 8.972, 158.103, 7.444, 337.0, 5.992, 15.379, 3.0, 520.142, -15.193, -8.873, 17.703, 74.449
2015-12-27 11:30:48.349, 3648.349, 01:00:48.349, 7, 7.2800, 3402.3, 242.1, 9.003, 157.895, 7.428, 353.0, 7.941, 13.859, 2.0, 562.012, -15.21, -14.014, 19.917, 75.517
2015-12-27 11:30:49.109, 3649.109, 01:00:49.109, 7, 7.2814, 3403.1, 242.1, 9.022, 158.103, 7.403, 337.0, 9.125, 15.922, 3.0, 647.461, -14.597, -13.876, 17.568, 76.453
2015-12-27 11:30:49.868, 3649.868, 01:00:49.868, 7, 7.2828, 3403.8, 242.1, 8.78, 158.94, 7.567, 337.0, 7.109, 6.254, 4.0, 644.287, -15.657, -14.469, 16.898, 77.443
2015-12-27 11:30:50.623, 3650.623, 01:00:50.623, 7, 7.2842, 3404.6, 242.1, 8.826, 158.94, 7.528, 327.0, 9.75, 11.012, 3.0, 611.023, -14.167, -11.695, 17.202, 73.158
2015-12-27 11:30:51.378, 3651.378, 01:00:51.378, 7, 7.2857, 3405.3, 242.1, 8.738, 161.29, 7.493, 327.0, 7.469, 7.926, 5.0, 610.84, -14.82, -13.702, 14.224, 78.681
2015-12-27 11:30:52.122, 3652.122, 01:00:52.122, 7, 7.2871, 3406.1, 242.1, 8.642, 162.162, 7.535, 337.0, 10.398, 7.09, 5.0, 547.058, -16.207, -16.105, 14.584, 78.301
2015-12-27 11:30:52.862, 3652.862, 01:00:52.862, 7, 7.2886, 3406.8, 242.1, 8.631, 158.103, 7.739, 337.0, 9.086, 13.914, 4.0, 570.374, -16.509, -15.761, 16.96, 76.521
2015-12-27 11:30:53.621, 3653.621, 01:00:53.621, 7, 7.2900, 3407.6, 242.1, 8.672, 161.074, 7.56, 332.0, 6.945, 14.316, 5.0, 615.479, -16.476, -14.965, 15.376, 78.13
2015-12-27 11:30:54.366, 3654.366, 01:00:54.366, 7, 7.2914, 3408.3, 242.1, 8.876, 158.103, 7.525, 337.0, 7.977, 13.582, 3.0, 569.702, -14.346, -15.414, 17.3, 78.411
2015-12-27 11:30:55.125, 3655.125, 01:00:55.125, 7, 7.2928, 3409.1, 242.1, 8.797, 160.0, 7.503, 327.0, 6.879, 15.063, 4.0, 528.748, -15.581, -15.366, 15.496, 74.371
2015-12-27 11:30:55.875, 3655.875, 01:00:55.875, 7, 7.2943, 3409.8, 242.1, 8.717, 161.074, 7.521, 327.0, 5.844, 6.84, 4.0, 616.516, -15.986, -13.892, 16.177, 77.86
2015-12-27 11:30:56.620, 3656.62, 01:00:56.620, 7, 7.2957, 3410.6, 242.1, 8.767, 160.214, 7.519, 317.0, 7.098, 4.297, 4.0, 618.164, -17.107, -12.842, 16.229, 75.778
2015-12-27 11:30:57.369, 3657.369, 01:00:57.369, 7, 7.2972, 3411.3, 242.1, 8.61, 161.074, 7.614, 332.0, 9.813, 14.52, 4.0, 544.067, -15.542, -14.55, 16.953, 79.166
2015-12-27 11:30:58.114, 3658.114, 01:00:58.114, 7, 7.2986, 3412.1, 242.1, 8.395, 162.382, 7.746, 337.0, 11.676, 8.617, 2.0, 560.73, -15.1, -14.686, 19.728, 78.108
2015-12-27 11:30:58.853, 3658.853, 01:00:58.853, 7, 7.3002, 3412.8, 242.1, 8.308, 160.0, 7.944, 327.0, 6.5, 14.23, 5.0, 523.743, -16.862, -14.354, 14.782, 79.182
